ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-29,'600800,Ìì½ò´Å¿¨,6.5,6.56,6.39,6.42,6.41,0.09,1.4041,0.6304,3851496,25001181.0,3973261805.5,3971214305.5
2017-12-28,'600800,Ìì½ò´Å¿¨,6.41,6.54,6.35,6.5,6.54,-0.13,-1.9878,1.0695,6534323,42041039.0,3918247411.27,3916228261.27
2017-12-27,'600800,Ìì½ò´Å¿¨,6.54,6.67,6.49,6.52,6.56,-0.02,-0.3049,0.7761,4741833,31177426.0,3997712647.38,3995652547.38
2017-12-26,'600800,Ìì½ò´Å¿¨,6.56,6.7,6.42,6.69,6.63,-0.07,-1.0558,0.7485,4573052,30006001.0,4009938068.32,4007871668.32
2017-12-25,'600800,Ìì½ò´Å¿¨,6.63,6.75,6.54,6.54,6.56,0.07,1.0671,1.0259,6267757,41852842.0,4052727041.61,4050638591.61
2017-12-22,'600800,Ìì½ò´Å¿¨,6.56,6.64,6.44,6.46,6.47,0.09,1.391,0.7377,4506738,29608315.0,4009938068.32,4007871668.32
2017-12-21,'600800,Ìì½ò´Å¿¨,6.47,6.61,6.35,6.6,6.58,-0.11,-1.6717,0.9284,5672175,36623551.0,3954923674.09,3952885624.09
2017-12-20,'600800,Ìì½ò´Å¿¨,6.58,6.73,6.56,6.67,6.73,-0.15,-2.2288,0.676,4129975,27362533.0,4022163489.26,4020090789.26
2017-12-19,'600800,Ìì½ò´Å¿¨,6.73,6.8,6.67,6.72,6.72,0.01,0.1488,0.938,5730501,38609576.0,4113854146.31,4111734196.31
2017-12-18,'600800,Ìì½ò´Å¿¨,6.72,6.74,6.62,6.7,6.68,0.04,0.5988,0.6216,3797585,25372584.0,4107741435.84,4105624635.84
